	3A_1_log2FC	3A_1_padj	3A_12_log2FC	3A_12_padj	3Amk_1_log2FC	3Amk_1_padj	3Amk_12_log2FC	3Amk_12_padj
dmsB	0.549779977841081	0.654953189429815	2.94551978038713	0.113192152691531	1.2841833071268	0.124813239496572	1.22107254120736	0.563064106140603
dmsC	1.92072924357525	0.000542541398576506	1.23353888375539	0.329602273703029	2.28395067939901	1.82569291427119e-05	0.679845986439281	0.61690775306585
ycaC	-2.79710728151068	3.21875660127736e-09	-0.166547379277065	0.793726175306245	0.23215263348262	0.783480746619846	-0.154773130826615	0.802109058010922
ycaD	-0.649069132251206	0.618388678275943	-3.40169844169704	4.57423978173294e-05	0.210676176992734	0.889127265919632	-0.832970724528675	0.350623849944442
ycaM	-0.892983016400935	0.698443606084682	-0.912361076593472	0.557585305202086	0.212523514953444	0.935039570361967	-0.72618088748035	0.641581036118132
ycaN	0.316369300810718	0.867697609100112	4.21496291278422	0.0242219363720858	0.439645284201619	0.780028889313907	2.1615741721459	0.292180909229782
ycaK	0.929907072390929	0.693528811720566	-2.33858009471727	0.452794994660684	0.157306804252334	0.956616660228618	1.94234214158084	0.439694157607336
pflA	-0.437054159366666	0.528519926514175	-2.88090701031141	2.80633628215732e-11	-0.37117644631336	0.550542468557877	-1.62053400435009	0.000263795763097143
pflB	0.519637153787863	0.138962296258822	-3.15966283017746	1.28896213512737e-37	1.90131430523349	1.80097830425698e-13	-3.24257995409251	1.46216634042192e-39
focA	0.93377133369489	0.000161608427539521	-2.49336880631162	5.6194981857477e-30	1.57710116526271	4.89833878887945e-12	-1.71121501103263	1.62869303703031e-14
ycaO	0.539539232721067	0.298465064178399	-0.0624667798098971	0.946481202718855	0.4623818491768	0.342827550937634	2.03474693067279	0.000563113968332969
ycaP	-1.31616816275898	0.0303957232690689	0.552753260544158	0.404648669172816	-0.623875655953522	0.366421097365858	0.515071709938065	0.433381628698473
serC	0.561332355813857	0.286481525047443	0.0320085074769062	0.962335245661137	-0.0599623514063065	0.941415468084699	0.367952592177133	0.469858784543574
aroA	-0.436767131234122	0.699859707704967	0.934807199055472	0.295964398697324	-0.790780598649376	0.342469616919805	1.26940580761968	0.13805641273209
ycaL	2.1246905915585	0.519426711541215	1.84510793886192	0.562602216847195	1.86209767076145	0.529692725383594	2.44681141206165	0.418218059816925
cmk	-0.252196617691566	0.751657623837547	1.10164913033347	0.0303389332154678	0.868842532455365	0.0730156518557493	1.09570146531055	0.0319018641308828
rpsA	0.192969846982712	0.74130565978884	-0.78790590514564	0.0143600028988346	1.03413464972088	0.0016478636479278	-1.17489357168414	0.000135237326435702
ihfB	-0.53921269844009	0.411045362016685	-0.320350399972024	0.549406762446102	-0.876887905519819	0.0891278999179219	-1.44378559041062	0.00147631183248062
ycaI	0.601084743641086	0.504200191439182	-1.34954610227176	0.0621331134219227	0.212624689492711	0.839703066309071	-0.614866912870501	0.425066841228445
msbA	0.563867557699081	0.238381517932585	0.603598134341496	0.153418219743467	0.519086373091728	0.245897407116139	-0.172105565582071	0.718105991866022
lpxK	0.111029483040341	0.944334941513172	1.6245945976642	0.16930477328433	0.271954657220069	0.830429504609341	2.26294043802523	0.0449271899010442
ycaQ	0.381572377354486	0.816326729159554	1.43033255676273	0.287028758368965	1.22400276564863	0.241864859092377	0.784886166237194	0.584354017840394
ycaR	0.899512113498719	0.146489712172231	-1.94596299710959	6.45373039899191e-05	-0.55617793295791	0.391865464551654	-2.27694076263164	2.48896455153279e-06
kdsB	0.396538552440579	0.465949744210833	-1.28690858705915	0.000455733740411103	0.32837520317663	0.512049122120142	-1.0579983809523	0.00499225775737692
ycbJ	-0.20397023007589	0.800140526063972	-0.163584790701808	0.793756143900744	-1.32036821442082	0.00258540316854254	-1.2540888501255	0.0135049403425167
ycbC	-4.81569237178044	0.146854383327438	0.870722545532486	0.796113446287141	-4.64424838853778	0.134884470772906	3.09840905461925	0.27064012349304
smtA	0.378269650358696	0.806934908194225	0.643077393682639	0.583536276785484	0.186555928318367	0.909373970102897	-0.101571840152826	0.937192444272749
mukF	0.70422084913128	0.0963781494992585	5.83587431024711	0.000455733740411103	0.484041378146374	0.268297896449568	6.5876292763205	5.88752389623444e-05
mukE	-0.259832056628259	0.770540561506429	0.425113276020498	0.595350319714662	-0.118677702100001	0.89959913939516	0.687665326082844	0.357374285858127
mukB	-0.149748747643503	0.755682534902367	0.346997499310095	0.312187978636777	-0.821891105644891	0.00221811152593293	0.541344812588553	0.0940847446642595
ycbB	-0.492919223824172	0.0921843144111729	0.26610922913638	0.356888176951135	-0.887945086919771	0.00024517860094673	-0.187581145269218	0.529310745429071
ycbK	0.0503349820045721	0.934314083961276	-0.367548503861578	0.299494857676885	0.150125979328417	0.735184779139106	0.0787759142669143	0.843265400811701
ycbL	0.00721705783112625	0.99455119964781	-0.417446614213047	0.324248508350867	-0.0614775002732899	0.933402289873839	-0.475016366916114	0.250649474488634
aspC	0.189913364452054	0.778194003752651	-0.515102929756437	0.21136238308597	-0.237991116725032	0.663831346131086	1.74145382098785	7.35212569888643e-07
ompF	2.05050433346635	9.52923171459574e-18	-1.54839204973713	1.25390653654885e-07	1.04335392986134	6.11952865050014e-05	0.779600133128237	0.00987599535481522
asnS	0.781727247955115	0.00917971144813323	-0.603219396698791	0.0513148168325187	-0.672353327665958	0.0278703934695121	-0.022972311896939	0.952439067055784
pncB	0.253082901852612	0.802068707629959	-2.0025687130782	0.000306065857381046	-0.15457471999348	0.882437682742275	-0.708174395801939	0.243504035869889
pepN	0.687031875577314	0.0765488055009078	0.316306737163383	0.405400433685796	-0.16857120693477	0.755262373267469	-1.07493468840951	0.00107195548687502
ssuB	0.230798261975882	0.936839400102593	2.94827889806598	0.196664898442897	0.0117250371973559	0.995553544525458	3.50908073592133	0.114248708559426
ssuC	-2.44308014518322	0.677725120918578	-2.22327054096804	0.532776515208745	-3.64260856106851	0.420359701445689	-3.5262682704683	NA
ssuD	1.93357986031588	0.809508935010358	2.7267372469903	NA	2.32026951465596	0.735184779139106	0.554065088691925	NA
ssuA	3.16271744279946	0.553990280618845	1.35409810322745	0.777216115221701	-3.89703257941832	0.429827461555403	3.68792158033003	0.368325561476704
ssuE	5.80216590417838	NA	-2.33853773340375	NA	0.791958008288552	NA	-0.762878137940353	NA
ycbQ	1.02233940220177	0.775792789712991	3.44261728727496	0.20980078262527	-0.187656167516794	0.962026180449808	1.08252552303093	0.734174287133649
ycbR	0.620516985595321	0.970120680212884	-5.85217193670929	0.494254477496762	5.33646609745774	0.628280530083573	-0.757404680465513	NA
ycbS	1.08254272979843	0.647442739624359	1.87231311354167	0.345978031436004	1.57304607517989	0.382757472933674	-0.02092146386896	0.992567372833749
ycbT	-1.98758913614508	0.704682074693103	3.40474617063418	0.366246512151549	-0.41735680925953	0.945109537200365	2.38402989527518	0.54068069315598
ycbU	2.13687489990675	0.529548257106016	2.20515002987366	0.478158497628974	2.76430659728138	0.305795742636365	1.89945464893247	0.54451106828335
ycbV	0.488534901244718	0.836472320668901	-0.226003333350482	0.90671271489713	1.20388596441946	0.454301227492641	-0.205125288291662	0.911923678012353
ycbF	1.23708057427118	0.648227975428483	-2.54899796455325	0.252297796432744	1.83361054096652	0.374570820955751	-2.43146400821019	0.275727791451552
pyrD	0.521726550662101	0.688553180982867	-6.29908127761615	0.000933515672812351	-0.0887532825006434	0.955600616354351	4.02337071723982	2.42884328231868e-05
ycbW	0.481763848928188	0.897117120648985	2.52173762789617	0.353192721813288	0.670435669594998	0.828193934031781	4.86611237840015	0.0458353619226213
ycbX	-0.0255150803508111	0.990000228492737	0.246818361930968	0.812798778732018	-0.87257446253235	0.396382402900073	-2.20492410575631	0.014178943740484
rlmL	0.991355864300568	0.0071939165624463	0.0761324122726764	0.893973698146211	0.988220332498897	0.0063343342799049	0.25514117844643	0.618557623150761
uup	0.0621484199840726	0.932418782091588	-1.05657715099117	0.00222174717397023	-0.000492418444040971	0.999107448562305	-1.81170175665052	7.18366762793375e-08
pqiA	-0.136523510933761	0.867968107441302	-0.383365229358991	0.423842755866624	-0.320710252818399	0.582615525893574	-1.10067840644233	0.00987599535481522
pqiB	-0.327164283085824	0.69289148979217	0.359570028045005	0.548480051821983	0.0711371836439025	0.941794235887031	-0.748919584030887	0.178892420911757
ymbA	-1.53247933206528	0.230445772669163	-1.1849101851872	0.280577986124636	-0.405503706827474	0.808202675898739	-1.74284066717751	0.100722516614294
rmf	-0.72287026378114	0.258653554206613	-2.93594604851693	1.66848263301082e-12	-1.64094408351793	0.00112324871310615	-4.74060746205687	4.27752161579909e-31
fabA	-0.624693783178032	0.262466577935855	-0.332820896153219	0.518612459630066	-0.497719029760843	0.35300432794534	-0.268961614968614	0.602935342333399
ycbZ	0.140298706660708	0.798792541643343	-0.712538846465888	0.0152138646595695	-0.0864154085316204	0.876837017963721	-1.10702746743585	7.58566630782376e-05
ycbG	0.720734806201502	0.352201366242282	0.19611153754708	0.80473110169371	-0.743961373220067	0.284765390746706	-1.00302880939332	0.14017116935005
ompA	-0.403076625455225	0.402170528997283	-0.562712252593893	0.104484104852219	-0.768359682883653	0.0345306742338211	-0.238597028700233	0.531824673502956
sulA	-0.80937989210675	0.0627570735398819	-1.27384379887297	0.000458247850140279	-0.940634706915777	0.0186210527480506	-1.97877098288525	1.85719696468426e-08
sxy	-0.144109533289342	0.946614918285766	-3.75568311162955	0.00035430430358798	0.697887972836858	0.639467450203644	-1.49215750365428	0.174815037537848
yccS	0.683932538868549	0.334083906430046	0.481731758985699	0.482776442482634	0.365829090720469	0.632022548291905	0.0390612317392081	0.960860832986723
yccF	0.893712106261698	0.339917494745443	2.1610725033763	0.0790541652030259	0.120159393526207	0.93115873120078	3.38992952335353	0.00343620821723346
helD	0.198821613239868	0.785738364569204	1.89259214688968	3.44897101662312e-06	-0.705452505178999	0.116988379280928	0.506677151374944	0.292519641457077
mgsA	0.898948240308755	0.0158618816620389	1.4109184947215	3.12471793266769e-05	-0.847126757954682	0.02088052221227	0.336094021320449	0.402565480355715
yccU	-0.680853862812078	0.269994433220718	-0.585017562920583	0.289165746150004	-1.04491063354192	0.0399132427520736	-0.622553540016424	0.251489946906617
hspQ	0.124427770629783	0.864612209042269	-2.35599808567325	3.22146849289364e-13	-0.52984168817419	0.227305228952062	-3.70514764947656	1.7867502221079e-31
yccW	0.0585487325216312	0.940875176382886	-0.0114237493898701	0.983984129735913	0.0166753459908997	0.979793192665637	-0.999278351048227	0.00750270709158896
yccX	-0.700411356320537	0.610962470098487	3.67682752874556	0.0484258375505891	-1.35675253536169	0.180532174109638	2.82746542867878	0.144059280400924
yccK	-0.483550441715837	0.795802614135791	-2.74377325863188	0.0133460865057888	-1.66496139997655	0.173534602944656	-1.63233176505752	0.149346582167873
yccA	0.0899292289525674	0.816085452563297	2.10666091769553	3.40565663942227e-28	-0.439944900605428	0.0492442626872105	0.533542708143928	0.0151699991286867
hyaA	-2.32613771296948	0.00436717764029065	-5.04189331523551	9.24445050080312e-14	-1.19584772032759	0.1826019688172	-6.82654770988224	4.63877896163143e-20
hyaB	-0.957599536287848	0.14451666371147	-5.08612830629429	5.32725849514078e-36	-0.738449450478035	0.251438448305406	-10.8198260361603	4.6335171432321e-13
hyaC	-2.85602338950354	0.00122356135482763	-4.45655859553178	2.15637829438718e-14	-0.996629741935606	0.256639586109967	-11.6712294333563	5.47084124999534e-13
hyaD	-0.178236401856059	0.944334941513172	-6.17409003165292	1.31063140293727e-09	-0.606758283302686	0.743924930963061	-8.17453843738393	6.30259166068678e-14
hyaE	-3.70960941583778	1.28092259131007e-06	-5.73975695241374	4.96958826445161e-39	-0.466888177394744	0.527972752697203	-6.30851712723429	7.5190037715229e-42
hyaF	-2.55783327707505	0.0875490041545947	-5.32404265934476	8.19133733350773e-16	-1.27650820757342	0.313821894552115	-6.94460010869076	1.64924115227992e-18
appC	-2.46700174477191	8.68414455104011e-12	-4.63059480802714	3.3484747936811e-47	0.184333740590472	0.763977819925696	-6.19554418577877	1.47353634610794e-73
appB	-2.15936301825199	5.85319430610194e-08	-6.02549143919612	1.60265520108899e-61	0.025120203165637	0.973610035788839	-7.06762929639291	2.62881057357875e-71
appA	-2.04896846769299	1.71523985448863e-06	-5.15451174853698	2.03633396341777e-47	-0.122558351058581	0.875496824288356	-5.40099112294058	9.76337258204901e-50
etk	0.609441510161429	0.539368508870699	-0.415285469784751	0.585221684473708	0.670363802979209	0.414670030451572	-1.7426508261468	0.00856036202640498
etp	-2.20727624012563	0.585273617409872	0.987238354047596	0.71741953157599	0.192430223960597	0.964088777365528	-2.29507252921049	0.37436455411975
yccZ	0.101471665259185	0.976575078292701	6.68597406290486	0.00419445059544043	0.814230951026961	0.776535903372418	4.45957989313107	0.0706531978803629
gfcD	0.156297271353858	0.970120680212884	-1.66588122327	0.459278893922645	0.342152054296914	0.930619569956636	-0.480100189139893	0.843077717434456
gfcC	3.71234223070809	0.306355228830483	0.449688815350751	0.905881283986322	3.82745021294949	0.237488701020704	-3.52067681739972	NA
gfcB	5.21906740488969	0.101247403838104	-1.29672031202339	0.583591201375299	2.34822471953572	0.588263071444804	-1.44552592331434	0.533884638208291
ymcD	4.5029961996206	0.0448979133512294	-2.78211298594038	0.0313088043360786	7.7421403253806	3.16959005782914e-05	-1.75625813073902	0.175781241649881
cspH	7.08312636818265	0.153311485650663	-2.33857068143729	NA	3.28714721292797	0.582363209176195	-2.12737034690745	NA
cspG	1.98283181602401	0.0477117895265996	1.334780564115	0.542801236531448	1.5972119979133	0.113587676020429	3.89482740781425	0.0363781283391519
ymcE	0.516164634457032	0.921655268284534	-2.33857680616259	0.549544518036778	0.97243514573372	0.817781602586194	2.1388090410655	0.530435998812702
gnsA	0.167491772181672	0.944334941513172	4.59830215889273	0.0204003521439765	-0.887615747976558	0.552167410659125	3.06000835050933	0.150202828865009
yccM	1.36426840401716	0.329714878469834	-0.337600412101116	0.811014245632232	0.742546234575149	0.61967500756644	-0.643583085657687	0.629552290427694
torS	0.107705802549723	0.932418782091588	4.43715239912266	0.000463971709468322	0.855639124684026	0.203922096305759	2.31018900874662	0.0977549253313406
torT	-1.32593001213987	0.670055187462984	-3.31703068609063	0.140575860249793	-2.95316175146915	0.201057988517814	-1.0842251501064	0.634476578987139
torR	0.830099049711164	0.565266023202743	-1.63848312835343	0.126461532590477	1.24125082422684	0.262542716954725	-0.752532932531052	0.511138328142386
torC	-4.07673105240114	0.376762407932491	-0.710546791063606	0.841664735224815	1.61707844126837	0.717715315963387	-2.55989062837369	NA
torA	0.39837996551427	0.910804454896124	-1.01808432252654	0.596452568250282	0.0267591331132369	0.994134948349621	-2.73863628976119	0.127528670733448
torD	-3.03761724706392	0.217997919208082	-2.09464724428072	0.261747371404003	0.793336077247794	0.7745839420826	-2.38864871153346	0.195339819036899
cbpM	-1.44154390090039	1.32378546321994e-05	-0.625056166950541	0.0844085525267079	-0.635288565404978	0.103497343389802	0.513820836993671	0.163855105637496
cbpA	-1.54072237660151	3.49061978087742e-05	0.327838263116152	0.485009007887302	-0.771179813907895	0.0706010322872643	-0.207139356450287	0.666925161794526
yccE	0.856839350703509	0.736621062373561	-3.27353870485038	0.0621299802016056	3.85389372044872	0.00525541997392854	-0.336047639728182	0.85234693416177
agp	-0.456960669195581	0.591220949729481	-0.701057200167579	0.358752297184071	-0.783375735789284	0.219455322160561	-0.168068383478325	0.842627299314824
yccJ	-1.53203309101812	1.48186053139066e-06	1.43951356829849	2.82982753675944e-05	-1.35850879055156	2.67058495639673e-05	-1.28490514516396	0.000479342005164373
wrbA	-0.934810385546817	0.00422326663861666	0.0409760035543289	0.927560409927214	-1.06579255327955	0.000681277958727481	-1.81042106800229	4.75046813551145e-09
ymdF	-2.63418002135337	0.307542984465924	-12.5947136615536	9.828169895429e-14	-3.90940594481361	0.0784305869420043	-7.80644564742999	3.05378964221894e-18
rutG	-1.1432671258874	0.541071021300738	-2.24646733969459	0.0593040612079456	0.46882406378096	0.817617963020591	-2.75250224279835	0.0194381503697742
rutF	-3.92849275474129	0.775792789712991	-2.71189879979405	0.766346207235585	-3.75705173204806	0.761352524999949	-3.4325144901178	0.686585512136565
