	WT-0-1	WT-0-2	WT-1-1	WT-1-2	WT-12-1	WT-12-3	3A-0-1	3A-0-2	3A-1-1	3A-1-2	3A-12-1	3A-12-2	3Amk-0-1	3Amk-0-2	3Amk-1-2	3Amk-1-3	3Amk-12-1	3Amk-12-2
dadX	2.35523494015301	1.59209498626698	6.15790034635637	6.5714345823252	5.77002111080192	2.66785023254368	3.0104406168755	3.17428471469549	6.39543296204279	5.94929825033721	5.84989708558108	6.02702560281995	2.59246657634181	2.92603214877244	4.09037833469642	5.15585792622891	4.65744559086949	5.93608408989705
cvrA	4.75422423467627	4.52028375219873	5.76835184287403	5.86769909508891	5.59052746005148	3.29343867780291	4.7925723957413	4.97322285026384	6.1184094804873	5.9127810180689	2.93442591944803	2.10407776989628	4.86362310584151	4.79067153140255	5.64131777711436	6.00156076639194	4.63865864966795	5.06184720587995
ldcA	4.95161018562155	4.92512449093283	5.456860569895	5.43450158790921	3.99360062656069	4.91884331091133	4.23508777289668	4.7377894579401	4.85806080714687	4.57222061528533	5.07476971638932	5.25008332552093	5.17838846984392	5.0711858981546	5.38642800732359	5.48552379552568	5.96499010384731	6.47204425819772
mltE	5.6553892172168	5.93976924174945	5.19646795472531	6.07105096932467	6.56600082508339	2.85744057220334	5.2360398363458	5.8416399297324	5.34200852771205	5.66560435104105	5.82979027907969	4.60939841004132	5.49261548543932	5.87204492615548	4.70633594592094	4.45020254657564	5.34292607152226	6.53859231767719
ycgR	1.65186848022635	0.892444677009018	1.89667133953673	2.2728088073815	0	0	0.776355630930964	1.84771485511901	2.45347036674926	1.50431649336064	1.96640063414558	3.02630540429068	2.79840058533162	2.3990062693103	1.70241785876358	2.44445715184048	1.46770171434119	2.81201534386148
ymgE	1.61277133016801	2.06122928247857	7.70368887193829	7.9703062685856	8.78224256590446	8.19659192016858	3.24969645138287	3.42488393505261	6.39166668571697	6.33998006177715	11.5230517026535	11.6155999878282	3.1577360309711	4.11106682059838	5.90867041848164	5.94349188291022	7.7003048405046	6.87720403597547
ycgY	2.84582439819754	2.6555859789885	6.88453760904127	6.14791772805246	6.64561043990934	7.33440266666852	3.29647607501542	3.69080159681813	4.64302766484474	4.90275875466204	7.7365920280362	7.92820355860913	4.54851179218052	3.95442150920572	5.01907008039551	4.76846593644208	6.77993699603682	6.39523276784752
treA	4.4321252282978	4.60597382831089	3.62527349401285	3.8989024479675	4.45395777310998	4.62307970530255	5.00930162855344	4.82481014900416	3.10665291083661	3.14778021598395	6.37186091849143	6.29174871622918	4.36244072727587	4.11450260838905	3.6476611755301	4.0497369585911	4.4354623692922	4.56790699163358
dhaM	9.30575195918254	8.39966770321541	8.42796953372432	8.47446510862379	5.82869564809442	6.42413704169273	8.92475885113871	8.5406821423666	8.9115559248655	9.36942217581219	8.46291967948899	8.1327433220917	7.98329271887751	8.00581874191835	7.46162378743865	7.18352318294102	7.75855268524176	7.23590499266048
dhaL	7.78512134079342	7.7030967136463	8.27126184441496	8.5134230475212	5.15089124826565	4.0089952397511	7.65315365790816	7.52749987326468	8.88901536595983	9.02040705586625	8.49828893945854	8.00001247296013	7.29195962166254	7.02676404985806	6.88367261603342	6.47095940694679	7.46472072629297	8.1685119535391
dhaK	9.01393451386015	9.02979238984028	9.93250847009031	9.9624820093735	6.94771775618888	6.2808144684477	9.16341151208123	9.26944264899955	10.1791589498025	10.4483288902537	9.88772041841391	9.80508582752765	8.74897074824925	8.7365844951448	8.49050585092621	8.18740824622337	9.0045128181769	8.88680811012958
dhaR	3.81843893276546	3.79054396076577	3.84832363815709	3.80726325285309	4.86694070231164	3.85715424751477	3.74337645151811	3.96091547111675	3.91046430711843	4.51775044555158	4.88479429225324	4.92109220279095	3.76718983164906	3.74043862439151	4.27802292339046	4.8196081619353	4.28942277440643	3.70220000979854
ycgV	4.13295634883308	4.01557665710111	3.15009786833423	3.27444133996117	3.52086717621912	3.36900828971387	4.00282889027058	4.05781713980041	2.99395372415691	2.13746808120694	3.96407646982593	1.93762495703104	3.99923993971526	4.17763653734194	3.14177248777136	3.07950305244684	2.38506054183552	3.41977575322069
ychF	6.9868516846488	7.1593804058188	4.78786394653031	4.3365762790643	3.08841422611064	4.57033940631584	6.46575221258641	6.75232822042538	5.00953044361952	4.99591023605152	4.6139464622185	4.37015081641983	6.75099907033603	6.53536393776141	5.07440270985961	4.02014464112918	4.00491990647744	3.18704118331005
pth	5.54718893152069	6.10393703024555	4.30296412589559	0	4.29870393370734	2.09349610689988	4.99245639999003	5.62926538604547	4.22339758912705	3.78886140065216	3.2881362759517	3.72739916595329	5.43354980221377	5.41995594377266	3.12516674318885	4.974986118579	5.61674744996231	5.46726421162965
ychH	8.78907117458378	8.41087930651855	11.1977686063501	11.6571868302586	13.2401584561916	13.0838627949011	9.62070183970515	9.63104226527744	10.8463008676651	11.3556781083545	14.2032750282155	14.1131302183237	9.18092815428171	8.97757606234289	9.48026502412253	9.61113134676061	10.306411301195	9.81511999808294
ychM	5.15957448588448	5.29720156781917	2.98592074841901	3.55000616799871	2.55548357586243	2.14198689277164	4.54346558319546	4.94991551908451	4.52148140336942	3.61483077936069	2.26802827810708	0.360941664843575	4.87770857214239	5.27804802417463	4.28326950152673	3.95335062651686	3.20796211820236	4.19496293942903
prsA	10.7397324693288	11.1568682076212	9.41936272613491	8.75922821866513	9.08363469159256	9.01559742948522	10.0266021623815	10.2497851823817	8.43050228482923	8.66452078558683	9.62600927668753	9.30400775368803	10.6588470183303	10.5753587234652	9.93467433291119	9.91461090433545	10.9477175967434	9.79210517218702
ispE	7.86119789789747	8.4323637790279	6.33178045843552	5.540824768828	5.41569349755194	5.7774153603168	7.63536803025564	7.22237466262723	5.30833080472937	6.06287898033582	7.62331025643409	6.85681973733562	7.13614023600401	7.18194206992727	6.66679520214599	6.10746832911381	6.33486301082637	5.82443923551362
lolB	6.90213025362075	7.53367121262066	6.04940072351911	6.18942038025719	5.96106280691828	2.02274856705248	6.68244542206259	6.917245826785	5.50621866745434	5.45260753539523	6.47061735684764	6.81682457727772	6.9358817113882	7.28372242087795	6.76378556257581	6.09931290298892	5.63027321086742	5.44506167709101
hemA	5.58552400556201	5.61882138351298	4.29684000664729	3.3346613273091	5.16089529845903	5.04164570323088	5.21497134833041	5.3076042048102	3.20601986144918	4.42807089864716	4.24971435009522	4.5726098942488	5.0817439740931	5.25297530456348	4.7487530796873	3.90062859876165	4.01288471301883	3.96250016955498
prfA	6.22617092210076	6.2846986314638	4.31642726800942	4.70840240217815	6.77444958953341	2.17961345401478	5.67339040572279	6.35548139996876	3.17483006968741	3.79514999374468	5.47305331331086	5.37742325865625	6.37851322030116	6.28881702588576	5.18859817660008	4.53635450283821	4.83608857941027	3.37052888696033
prmC	5.3540862406835	5.85339299331437	3.82213245841316	3.11995381285845	5.82499908690119	4.58024753755425	5.58028788555747	5.66743066035725	4.25081962820192	4.57554297601298	5.51069553181976	5.07207232644699	5.2175708942665	5.58759185083926	4.39568377604365	3.99558832839038	4.37238469763246	4.47449582545799
ychQ	5.82852687850771	5.95087621016723	5.45720011387553	5.18750136498751	7.39096167544589	6.20876051657824	5.52778508800031	5.30027407025886	4.94980422837626	5.83572179274061	5.73360809836444	5.6673848559985	6.05341482880191	5.90240526896186	5.84161684407106	5.83041762678396	6.54641760350234	6.43099690636512
ychA	6.90502844007408	7.12905018111925	7.23095802075735	6.44577811594816	8.26647268478754	8.40297879219358	6.92797447270755	6.77318695706746	6.94113707632697	7.14535531514298	8.00830800435604	7.89131784058065	7.36229641532516	7.28674065670478	7.70551393040906	7.33900787170137	6.90172164355847	6.74385250478982
kdsA	7.34391451291758	6.71576115156494	6.65191541354638	6.70874690631934	7.56625810656959	6.63485887051964	6.84624635185284	6.4672794734329	6.23848476906797	6.01547133576826	7.1445380106342	7.3084492663705	6.5819219268269	6.24166331711436	6.72801224035687	6.24798542618683	5.71729804178986	5.3812590164925
ldrB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chaA	3.17139957792042	2.71220849791319	2.50468930197936	2.94123895163586	1.79967496496429	0	2.54261557471722	3.06603860367833	3.04594466683877	2.18350483058883	4.98512752526831	5.52702125696224	2.31514172861347	3.2101880262333	3.20307625705449	3.68534556880379	4.12955840580194	4.04508566847278
chaB	2.69005742543488	2.29053034163223	4.92117876371165	5.51456500909004	0	3.21344432468106	2.28924224022203	3.00538469438277	4.48343084748581	3.73755573745856	4.14195966586046	4.43787599682844	3.28504461390144	3.28437873299899	3.87719873669615	4.34187061006425	4.55298793528679	4.12312041114444
chaC	4.46489057615375	4.98176946550457	6.48451267844993	5.80182077206694	7.66498076329235	8.252416566265	5.87333048089952	5.69375701885555	5.19905450304457	4.71787479265428	6.95896030834563	6.6084892646913	5.52154001901181	5.09490160337883	5.4127482795429	4.80294017605962	6.09968515114455	6.46459985227119
ychN	7.02234688389704	7.44689449223706	7.02217957810565	7.91585419157943	0	5.78141093080052	6.58707252786035	6.58877901603032	7.06395464862209	6.84540794455579	4.84664838784847	5.5083847326541	7.01960097101008	6.93912846073833	6.36985794807768	6.77066605193723	4.92269226831896	5.51284233580383
ychO	4.10260526258035	4.2466132778414	3.18002265753237	3.74981485589908	5.8031408814366	3.40498551259439	4.07731556941231	3.98101548180867	4.07374517916356	4.30095726306271	3.588724485889	2.02894167847363	4.16184363547428	3.73401890496591	3.91054376006846	4.20566046807127	4.0449370958502	3.67652237066331
narL	5.00550973362946	3.79127079426008	4.22632306767436	4.23185105608027	2.37759121757422	3.6719779615503	3.94213368988417	4.28455431125884	3.73080564050518	3.64636878545736	5.47045149460568	6.37784267519412	4.16184363547428	4.54881360519532	5.16755113960215	5.04103886371956	4.63945611295893	5.20717505017129
narX	3.79809774978437	4.113660452155	4.00585369294936	4.3763753680936	2.01459414070248	2.06744400193876	3.72736574254841	4.03232438927719	4.53021460744467	4.3122655761156	5.11022083936486	5.52082274484901	4.49920921885147	4.32957874167638	4.10255727310534	4.91060895992776	4.19643561536041	4.04298914049154
ECDH1ME8569_1165	0	0	0	2.40262571052421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
narK	6.45495443885962	6.12364518227313	3.11598432281589	4.03584987951292	3.14579034917139	2.356137204187	4.55962647911153	4.97585511592173	2.23726336888724	2.254562599357	2.40577678591435	2.03128715147678	5.31729917923801	5.76663444324228	3.55010527431408	1.83162245638105	1.80171358484937	2.87973028713273
narH	6.25242858607194	6.39465805688139	2.87139861119408	3.41419480125065	2.18599675288884	3.07944656347473	4.14409548030178	4.39563015004985	2.0729417998069	2.53013678151951	1.25626935450886	2.91005307518722	5.39463120373736	5.62885371791099	3.09370172102305	2.28041642772383	2.38311016770306	3.44117105665175
narJ	5.89405704480369	4.95285379849918	1.52455333920088	3.32546715547451	5.43522398712857	4.65525698060733	3.96642338789849	3.32215477090566	0	1.9041435459712	3.48808577584941	3.55420250382973	4.75766606482446	4.67910647874953	3.39699592992475	0.503412543351768	3.05339965931889	3.43077076074073
narI	6.45207602137569	5.7737165805873	1.70022843339371	2.60363031199396	0	1.93341060024669	4.25578970743426	4.13956321050485	0.429423350149534	0.734462424435387	3.47088156948978	3.77385628007086	5.11319899173118	5.59979180074216	0.917412577784733	0.523949844083326	0.712012377982267	1.92529058413854
ychS	0	0	0	0	0	0	0	0	0	0	3.3635493354412	0	0	0	0	0	0	0
purU	7.19915945639606	7.4215684332052	5.27256488897323	5.34136228943916	6.04039068305026	5.53462047216101	6.88283471453326	6.7784968749525	4.12526801195347	5.62132053767114	7.40385445560882	7.32871330945567	6.96092795609888	6.989199031428	6.12509542094262	5.85929952456576	6.35904305807313	6.21945699003345
ychJ	7.70664909261183	7.97016179981897	7.0081051955124	7.37819918245423	6.05471283176325	2.36872825884623	8.19734944505585	7.70094610741351	8.09509898187616	7.75086542239932	8.07758523503368	8.02275782025956	7.57029370418211	7.61883082877703	6.58758829138501	7.18228762418681	7.18197478065911	7.77268649783522
rssA	5.72155909452473	5.92259968534955	6.1722158363641	6.42553737526784	6.19527312289215	5.94691583114987	6.24496061162912	6.16913907620953	6.0961047730765	5.94580561653388	6.60509508057082	6.54659378134668	6.33256850312131	6.52463433924552	6.86504658843595	6.6296460061019	6.21428779733171	6.05701602370583
galU	5.90722499919695	6.21712865376122	5.69947066862609	6.05361453775519	6.06871389853154	6.91735586279592	5.98478802879664	6.17070329577972	5.88079359289757	5.23408001270408	6.95113574846212	7.22066810786874	5.7040036338799	6.11908097946911	5.90280587564754	5.93300493373092	5.10078111129635	4.84936989139879
hns	14.5801281533636	14.5949266173374	14.1725231398882	14.1388494771029	14.2316316311325	14.2288793476092	14.7727675051893	14.7749309649438	14.2039732316009	14.367482127393	14.8907296829772	14.8387081651578	14.3787048319581	14.3714286542546	13.4385878187946	13.7843884654934	12.9311371090351	12.3981021013347
tdk	3.48439816036334	3.97219643408402	1.65966608501979	2.82326731007703	0	2.84531570512606	3.24450055702253	3.67212035573409	3.49436220151332	3.28372352559694	4.97426950707651	4.23061743973906	4.16137126442907	4.33950535013397	2.14160642116711	1.28759014068046	2.16998541372543	0
ychG	0.346657765936496	0.661373791864691	0.69294671886516	0	5.31750978348305	0	0.827478237818652	1.9419494065826	0	0.255883635062386	0	0	1.11224500899296	2.34035482593738	0	0	0	0.862418056843507
adhE	12.6602234896238	12.5589088265504	11.7021341016161	11.7631756395254	11.161101735356	10.7563803252857	12.0863633909169	12.2001190327217	11.2150201267819	11.6653062134267	10.8968603881585	10.802927134145	12.4196176579179	12.6733643886016	11.8728587706786	11.502763136481	11.56726041594	11.0637950333678
ychE	3.05139356045068	3.26346034624958	2.31377288552474	3.24075442873017	0	2.7866409674842	2.57688274234183	2.8462685007552	4.70207384835478	3.29235465277623	2.30975859653115	2.78572701523416	3.27233493422526	2.59010554140362	3.80922652132666	4.63367947877269	1.5863495174674	4.6100747736165
oppB	9.12655934291254	9.22889759991018	7.64482371219208	8.31553956069232	7.22225658030546	6.89859255749187	8.53240364744175	8.60903286158039	8.25010320138515	8.04824082263539	9.51387986472755	9.4797288387982	8.99266374034404	9.21622735508109	8.54088369948692	8.06733004179995	8.21626556024841	8.24697788016807
oppC	9.40437294885047	9.34885386741942	8.51916037854337	8.81160216280912	6.7305597809957	7.32940638114348	9.08311335926659	9.20819579566689	8.87120967057718	8.98015785552694	8.88324834568457	8.97965933985344	9.22428634349242	9.43949345665289	9.0293389313024	8.88454479044408	8.24194339418167	8.38471197751631
oppD	9.97760562765945	10.1318473814069	9.51273656586457	9.19309414315134	8.31709519371801	8.01838220419413	9.65367065802209	9.63474202242969	8.61240662100273	8.90966949626929	9.65345556333987	9.63320058040371	9.75209507189129	9.8826300566363	9.56983311284363	9.04043915741857	8.8282290117155	8.09557519740716
oppF	9.72512481652734	9.87616159385757	9.72776685105692	9.33398582741738	7.25958444954043	7.9558276280729	9.02234546992784	9.66863352382003	9.03978734238484	9.02609735107074	9.95115287413212	9.9103490190035	9.8255172624465	9.89615493592361	9.57106922458907	9.10913880127061	8.53774441761901	7.73078903655702
yciU	5.02207181646936	5.41573052771551	6.40054389654181	6.90159002853087	5.66315880250889	6.45769361645018	5.1207309704829	5.5010716962248	5.68855449930572	6.33186131963608	7.4794761536259	6.77527600960422	5.33847152796357	5.36180513213797	5.04236853433156	4.71096721305655	3.94680349561269	6.50884028289763
cls	5.91014080207205	5.56877816090804	6.24233620604469	6.53605209243907	5.88189424031983	6.08176092715896	5.90106784176191	5.97238615795868	6.41729403173531	6.8046524867292	7.70956132454865	7.82572282874563	5.67954211410173	5.99943523451286	5.3504682903493	6.20851176369611	6.00163088919622	5.28872230914452
kch	5.59140669379681	5.41718376676236	6.45381060147849	6.90910007035335	5.24934060830548	5.6375704029023	5.48952690137283	5.65861441945825	7.30452127747271	6.54831613594525	5.48002922057522	5.69071473354679	5.69623108511459	5.96921909121943	5.86543464832783	6.74870843051931	5.4059705150674	5.94285826517141
yciI	6.08329931095034	6.27221435974306	6.67837793818448	6.29386976099125	0	0	5.34212551031404	6.22213395946133	6.35274881441211	6.06969476619132	3.64549243976647	5.62172131941721	5.64782277773449	5.78197950718569	4.30498250387528	3.806845479594	6.60197143930014	7.20863563673204
tonB	2.38633406605067	2.08640209719726	2.19365643003956	1.45358544107437	5.41749864627149	7.06344685699816	1.57291220844926	2.39108503297583	2.29797071836051	4.33402589157854	3.75143196175037	2.65678443992175	3.75204271371333	3.16151811569684	2.31475231464129	3.07419317962376	5.65165407893785	6.59596645061463
yciA	4.74330033930993	5.36936643851367	1.76088612136543	3.53482911240877	6.49207537456094	0	4.39718082646111	3.98580548438612	5.08707175334978	0	3.79244557079875	0	4.70269063655571	4.9969824668505	2.13680470798457	3.07737612668824	4.57104856711194	4.72019759328891
